Unnamed: 0,st_id,st_name,st_genre1,st_genre2,st_genre3,st_genre4,popularity,followers,related_found,artist_group,index_community
20164,4BHjuxRl1cKElPbo12BODO,BehindtheMoon,korean city pop,,,,27.0,5857.0,14.0,,1
20165,0FbWH6S80Cue0lI7fqfsnC,Antik,,,,,6.0,259.0,7.0,,24
20166,2LSVMTrz0VChVe1GcMG1WL,적우,,,,,3.0,233.0,8.0,,1
20167,2ZIDhUnok7DtASQi5blDnE,heyden,,,,,33.0,2171.0,9.0,,1
20168,38IwvgYKTkEVuVg1jaqVQL,BULGOGIDISCO,,,,,22.0,1090.0,8.0,,1
20169,2FDl06nCrSYpA1n9PLZfen,Lacuna 라쿠나,k-indie,korean indie rock,,,31.0,14506.0,10.0,,1
20170,4bk2W1hYioCrxmXB6PwyZH,Jayming,,,,,3.0,33.0,0.0,,1
20171,7f953Uuid7Xrd0nXQ3V3s1,GHOST9,k-pop,k-pop boy group,,,34.0,120055.0,16.0,,1
20172,3ai1NgxNCUgcRr0BPbBOAc,Daul,chill r&b,,,,43.0,4262.0,12.0,,1
20173,1jQTEipNOZS8UPk53wxVfB,MarginChoi,,,,,3.0,89.0,13.0,,1
20174,12mDmX09bX7ORtqbkOslBN,henne,,,,,7.0,297.0,0.0,,1
20175,3hTlITCaMAJYlwQpcUv1hl,Jeong Yubin,,,,,20.0,1101.0,11.0,,1
20176,5UGMSVP5UEbkprViRs5QDq,chiyoonhae,korean indie rock,,,,6.0,1198.0,4.0,,1
20177,18r9qka1AKwgqzUzaLdxhm,Lee go do,k-indie,,,,29.0,4907.0,6.0,,1
20178,1XtBI35SSGjQXm1auxDOmD,Jeong Yu Jin,korean pop,,,,23.0,1242.0,12.0,,1
20180,6BuEojfnU4eZXQENh74c5c,Kim Na Eun,,,,,3.0,126.0,3.0,,1
20181,04jWY9JwIHZRT3HugwfHtb,Ryu Jisu,,,,,3.0,126.0,1.0,,1
20182,4MqbpF1gPfGwUsQb1R35ba,Park Hyun Seo,,,,,14.0,104.0,7.0,,1
20183,0Zoe6ljAJo85rggnN6OaOF,92914,chill pop,chill r&b,korean indie folk,,49.0,182446.0,5.0,,1
20185,6zxWD2e5UlhmkO99LB4MP2,kaogaii,korean trap,,,,22.0,1013.0,13.0,,1
20186,1SV2AnEqTjsFJOw4wpAsZM,YoBoy,,,,,22.0,1242.0,11.0,,1
20187,3h0t67IoFBtIdIlu1olytq,Leebido,korean trap,,,,11.0,849.0,12.0,,1
20188,4Nr1VVZ8ct7bz32oPDMjwa,I Wear* Experiment,estonian indie,,,,11.0,2102.0,2.0,,21
20189,0Sr5L3iWPn0k6KnDr8RYS8,Kim Kwang Seok,classic korean pop,korean pop,korean singer-songwriter,,36.0,65889.0,10.0,,1
20190,0RjRLXt3YDQS3VWpqO7wB3,ZASMIIN,,,,,4.0,295.0,5.0,,1
20191,6Z41VjRzi0cKNZAVp5u7VZ,Jaejoo Boys,k-indie,korean indie folk,,,9.0,1542.0,8.0,,1
20192,1DxQgqC0FRx2RkiGAlXNPb,SOOIN,,,,,7.0,205.0,11.0,,1
20193,3J6rkpg316KEM3dvDsizb7,Clavita,,,,,25.0,782.0,3.0,,1
20194,1zz3LkV2ojd7rzmYf2QOsF,Jeune Lio,cameroonian pop,,,,32.0,726.0,2.0,,2
20195,6Q7cg6qByDmYzJ6Xs4oTXC,quinn_,,,,,21.0,716.0,5.0,,1
20196,0w9bl3IKZSF7zgAvJDfiXQ,HIGA,,,,,1.0,147.0,5.0,,1
20197,4cYFhgAfVfdeAy40A7pyO8,SOOHYUN,,,,,8.0,1924.0,14.0,,1
20198,6qvVoPGEqNCyYSjYCgfV1v,Choi Yuree,korean singer-songwriter,,,,44.0,9383.0,12.0,,1
20199,2986QhkSuTj5FhKQNL2UFw,Lee yi-rang,,,,,0.0,48.0,9.0,,1
20200,19DK6MnA1XXlyQjEOacsC9,Choi Yu Ree,,,,,14.0,20.0,11.0,,1
20201,4c20cm3CUTa1wFDzRBi9Rv,Reacta,indie hidrocalido,,,,1.0,383.0,1.0,,36
20202,6s38y5NrMJQEEaA71NqYHW,Q the trumpet,,,,,23.0,518.0,9.0,,1
20203,1YAcEjD39QvK44s4uKMy9s,La Republika,,,,,3.0,775.0,1.0,,11
20204,7lYJQN2fThiV44UylPz40w,Gong Hoon,,,,,3.0,208.0,5.0,,1
20205,3CByGtJcf5rs4nztXSw1YS,Magestik Legend,,,,,16.0,581.0,5.0,,2
20206,79avDmNuURs3B4oEdbluSZ,King Dif,,,,,38.0,11930.0,6.0,,0
20207,0NB5HROxc8dDBXpkIi1v3d,Remi Wolf,indie pop,modern alternative pop,pop,,65.0,309805.0,8.0,,2
20208,4ORnI4BzjKFbUply6fRvkX,ÄTNA,dresden indie,german indie,,,47.0,27974.0,2.0,,20
20209,3GT47qKD0FuugTZtE9pdVe,Kleak & Veebu,,,,,23.0,444.0,1.0,,0
20210,0HthCchcL0kVLHTr113Vk1,mxmtoon,bedroom pop,indie pop,pop,,67.0,1746284.0,7.0,,6
20211,355nRnY5cQxTQwWbpwcQ7M,Numb,ebm,electro-industrial,,,26.0,7563.0,8.0,,13
20212,0VhPkEtUabZSNqhrd1ujf2,O.G. Pezo,german hip hop,german trap,german underground rap,,46.0,16319.0,0.0,,20
20213,3H07rdDFsE8FtMNGBBcuSl,Twisted Black,dirty texas rap,houston rap,,,18.0,9160.0,5.0,,2
20214,1Hcy3XqacMpoA7bO4HsCpJ,Pistol Click Kilo,,,,,1.0,395.0,9.0,,15
20215,6CXAtGZZLPNBHtQzhNciMp,CMA,chillstep,,,,37.0,24133.0,7.0,,22
20216,77MXdzuiP04h3q76ODRYcH,Shelco Garcia,,,,,7.0,859.0,3.0,,33
20217,5SAAxedbpBgCseBTh5QhHt,Kariminal,,,,,0.0,69.0,0.0,,15
20218,5IjFZHS2iHNl5pMwLzDySP,"Beck, Bogert, Appice",blues rock,british blues,classic rock,psychedelic rock,31.0,59487.0,2.0,,4
20219,3OHbToMuJihWhRcqzKjpBd,Apoptygma Berzerk,aggrotech,dark wave,ebm,electro-industrial,40.0,69545.0,3.0,,13
20220,1t9nIaDEIVMjmQIuMjKqiC,Rapsoul,german pop,,,,30.0,22611.0,1.0,,20
20221,4bFfSfCBYpFh37ziXCSqUs,"Does It Offend You, Yeah?",alternative dance,dance-punk,electronic rock,new rave,34.0,62369.0,3.0,,7
20222,7o2FMy3ZI4GssMyY8ELHGt,John Hayes,neo-classical,,,,37.0,2977.0,0.0,,8
20223,6oSebkwRXeCzuUjk3DQ22Z,DJ True Justice,,,,,3.0,116.0,1.0,,2
20224,2gGNn3O3DZ2faH4XMe8H90,May,,,,,0.0,0.0,0.0,,3
20225,0dqg2JR9xozg2ziZTpbMN2,Livewire,,,,,17.0,1395.0,5.0,,15
20226,027JLIgydiYDShQehnw18E,Rachel O'Donnell,,,,,7.0,571.0,1.0,,33
20227,5SOkzwc8P1NAUpF68ucMNT,Keyon Cash,hyphy,,,,0.0,278.0,9.0,,15
20228,5Strpt0ddlNJdlzloGjVQT,Rocky Orchestra,,,,,30.0,1037.0,2.0,,8
20229,1xeZcY93inQY14LWwnxd5G,Evan And Jaron,neo mellow,pop rock,,,39.0,16460.0,9.0,,6
20230,33cjmfhkyHbulkQwkuxe3i,BROHM,covertronica,slap house,,,48.0,2083.0,13.0,,0
20231,6w1Lc9aPSM2m4eGqDWoKkA,Noro,lithuanian edm,,,,42.0,3001.0,14.0,,0
20232,1W4KL5Z2BkhZxamOWbdpZ2,THC!!,,,,,8.0,211.0,5.0,,12
20233,0N6Fi2VLCxTWZAjcSQzIB4,21:03,gospel,praise,,,28.0,36741.0,2.0,,27
20234,0IhZvuWlCF6flNoxYhCevn,Rondo Brothers,,,,,4.0,383.0,1.0,,2
20235,2MyNAoQL07EABerr6yhoT4,Leif Garrett,bubblegum pop,classic uk pop,disco,,39.0,23148.0,9.0,,4
20236,6ZDJLJttYc8Pa7Rnoz7pxJ,Donora,pittsburgh indie,stomp pop,,,18.0,4529.0,3.0,,7
20237,0VrYYSLc5DsP2rlIzTGy0H,Neve,grunge pop,,,,14.0,1743.0,2.0,,6
20238,4zMssRZ6iG7sJm54RwFozt,Dora The Explorer,cartoon,children's music,kids dance party,,45.0,62070.0,4.0,,18
20239,3i7QcgUDLeQQvJkpJ3xx6t,Mark Willard,,,,,18.0,1401.0,9.0,,27
20240,5WTJgmKTxGTi6N9KpGH9Yr,La Secta AllStar,puerto rican rock,reggae en espanol,,,49.0,77725.0,4.0,,11
20241,2GGam1I3xwhmR0FiarvIsD,Kim Crosby,,,,,31.0,334.0,1.0,,18
20242,1cmXJ8AXxIMdUL2fvJ6RbU,Joanna Gleason,,,,,28.0,311.0,2.0,,18
20243,0cAOG10Gh3ORpBRZ9c7Zam,Markoolio,danspunk,europop,fotbollslatar,swedish eurodance,45.0,63263.0,4.0,,13
20244,0TfKN5H9JRI1tt5odjXbUN,Ken Leung,,,,,7.0,31.0,1.0,,18
20245,3qqkHeEhezlIaNj1vFYH2r,spill tab,indie pop,indie r&b,modern indie pop,,50.0,56550.0,9.0,,2
20246,0NFlmEJpgyF2sO4mtlwFfl,The Backyardigans,cartoon,children's music,,,44.0,114003.0,3.0,,18
20247,31Kx5RiU1TrBreIpkK29iY,Benny Đoàn,,,,,0.0,0.0,0.0,,3
20248,5XP2qzNOJF9VJ0OMIptmJL,Country Boy Clique,,,,,5.0,315.0,8.0,,2
20249,5DySNSUdATD7lY032E2aPE,Kyung Ho Kim,,,,,2.0,208.0,2.0,,1
20250,7igQG4uFEhLAMNprkzdMlm,Mamushka,,,,,0.0,38.0,1.0,,33
20251,3MjX96fYpLNOD9PXMd0NrL,Thrift Shop,fake,,,,2.0,5935.0,1.0,,16
20252,6sXWE3eSY59H6zy1tiRPue,Paola & Chiara,italian adult pop,,,,39.0,18758.0,7.0,,23
20253,4uqPgf1BAv7sl9tNx62O1F,Peter Friedman,broadway,,,,23.0,737.0,6.0,,18
20254,2UCNMZW1q6VhFpLpWb8Toc,Steven Sutcliffe,,,,,18.0,40.0,4.0,,18
20255,7oIvDwKGV2SuH4HJl0CKPp,Dante YN,german hip hop,german trap,,,61.0,80914.0,2.0,,20
20256,0SOoiVikL6Smw8wgRVmtWN,BassBounces,,,,,0.0,5.0,0.0,,3
20257,0YSk6QzaRLNlR5Xnlj54dS,Stu Hustlah,,,,,16.0,1924.0,4.0,,15
20258,3BvmkoNJitpKXf8iN0jHjT,Rame Royal,,,,,16.0,31.0,4.0,,15
20259,1r4tq02QE2Tz729RAHvQQv,The 3rd,deep flow,,,,0.0,52.0,2.0,,2
20260,0IQo3sd0fJ1CyfjJrRk5UU,Phasho,,,,,0.0,24.0,1.0,,15
20261,5QYflAOHnCt3uqO3Ltv9FA,Big Thump,,,,,0.0,80.0,4.0,,15
20262,1sUx42nFinZooBnCk1xeoD,Flixx,,,,,0.0,15.0,1.0,,9
20263,0sUklPxnF2a3lUIemsckRS,Micah G.,,,,,22.0,1801.0,2.0,,6
20264,0um8i8oHcLFYDRKwHDeiHt,Pac Nashun,,,,,0.0,11.0,1.0,,2
20265,6s2PAhysMWjWh8f5nF9LCo,Young Thugg,,,,,9.0,2458.0,1.0,,15
20266,38ltTTZcTBRFW5HXnk6CJJ,Dezit Eaze,,,,,1.0,190.0,9.0,,15
20267,0Qs1n3ygTM2FKrkm51basT,Deebo,,,,,1.0,47.0,1.0,,15
20268,1JLddpj8K6JpsfOVFaCcjk,BPos,,,,,0.0,69.0,3.0,,15
20269,5YsuREwNzUGQ9HIMjzWfzQ,Tactical,,,,,0.0,13.0,1.0,,1
20270,7ASEI3sgiZz7tbfZJuUxw4,$K,pop r&b,,,,28.0,698.0,4.0,,15
20271,125t3SgcLtwaT2UYUsfhsT,Nyketown Ju,,,,,12.0,1285.0,3.0,,2
20272,63kl9Ma06XOmqeKyT3BOxm,Rozay,,,,,23.0,1039.0,8.0,,31
20273,1jcu601MrPV3mE3hN7ffmZ,DJ Rip,,,,,5.0,577.0,3.0,,28
20274,4fvx4BNxsU1m2YSKt9rHaI,Young Meek,,,,,4.0,200.0,14.0,,15
20275,1yrrQqmbPITfUpAf8Igaap,Jaysaun,,,,,24.0,1164.0,5.0,,2
20276,2dKG2MM80PqXNfG30qtraM,Raheem,,,,,26.0,609.0,2.0,,2
20277,7FVMGCNZOs4SC8QLLj7mNC,Thaione Davis,spiritual hip hop,,,,3.0,639.0,8.0,,2
20278,4sBOKuQu4Rr165VCEB227u,DaWreck,,,,,11.0,1212.0,5.0,,2
20279,3hdW2XKYFdn0VX9AeSXvYP,Cashboitaxx,,,,,4.0,76.0,4.0,,15
20280,0djvqMepj2XkHfvWTqkH1N,G Mills,chillhop,lo-fi beats,,,49.0,7582.0,2.0,,35
20281,0DmCrJIkZpp9ef4c23Msly,Bùi Dương Thái Hà,,,,,4.0,22.0,0.0,,3
20282,4umtd1hbzEOxKAdSErWe8K,Nguyễn Thạch Thảo,,,,,0.0,2.0,0.0,,10
20283,7jZgcgxd7g39cpm4DFxYsH,Lê Hùng Cường,,,,,0.0,1.0,0.0,,10
20284,78G7TkHL2qxmfDRMkpFZZX,Danimal,,,,,2.0,115.0,4.0,,2
20285,3WPVCzLStWkPPaGQKJMVkr,Alstad,neo-classical,,,,43.0,2509.0,0.0,,8
20286,7MbnTNfDyXb2vTM1GYXsLV,Arielle Maren,,,,,32.0,1820.0,1.0,,49
20287,6l5dcrl1l3XlLiAMMSGkMr,Big Ice,norwegian hip hop,,,,23.0,976.0,5.0,,13
20288,2yLzlEFtIS0Q9UkyBZdQA7,Jessie Murph,alt z,pop,,,65.0,367282.0,5.0,,0
20289,1zeaekWal9sG8T6INxaeQM,Jang Yoon-Jeong,trot,,,,28.0,22930.0,12.0,,1
20290,0GbrBeeM43VOar6Y3DtbBS,918,,,,,4.0,167.0,11.0,,15
20291,0Njy6yR9LykNKYg9yE23QN,Nardo Wick,florida rap,rap,trap,viral rap,74.0,415860.0,10.0,,2
20292,1Fo9eFnx2n7BSYRjDLXtXt,Stuart Murdoch,scottish indie,,,,24.0,408.0,4.0,,7
20294,6z4R3mCiiIiLgpicseyNkV,LEE SEUNG YOON,,,,,37.0,11275.0,11.0,,1
20295,5a6MyJ7NhsFbjMPrqVpCMN,Dean Wareham & Britta Phillips,,,,,8.0,337.0,4.0,,8
20296,7xZsnJ0ry5xKWJg0AjP9rC,Gerard Marino,video game music,,,,34.0,2275.0,4.0,,8
20297,59zMVuYFWQIpU2hPRj8A03,Mike Reagan,video game music,,,,23.0,1936.0,4.0,,8
20298,6kaueP97pX7WZoOwF8XsI2,Susumu Hirasawa,anime score,japanese alternative pop,japanese electropop,japanese soundtrack,36.0,103751.0,3.0,,12
20299,4OuEhBbPXrJc69MX5e7LgI,Dee Black,christian hip hop,christian trap,tennessee hip hop,,19.0,2088.0,1.0,,27
20300,4U59ynhsBNNtl3GJPXObjS,The Coach,,,,,0.0,6.0,2.0,,33
20301,3wLL9m1pBbRnLsjrtqEiWc,Ayleen Valentine,,,,,41.0,5303.0,1.0,,7
20302,7m57OD1DgSlq4SLa3HFTQw,Maria Bramsen,danish pop rock,,,,26.0,2307.0,4.0,,24
20303,4oEXworvhegyK83rZwVyWL,GSoul,chill r&b,k-pop,korean r&b,,54.0,191352.0,14.0,,1
20304,4f2LaSXjjsqEZxRNNZL7qw,Syd Silvair,,,,,37.0,1131.0,9.0,,7
20305,7LTiBdByoaUd329wCpmMcM,MAISONdes,j-pop,japanese teen pop,,,53.0,58056.0,3.0,,12
20306,2cP5FMGoKkq7PgPVDNjNRR,Tice,,,,,7.0,2.0,0.0,,3
20307,73B9bjqS2Z5KLXNGqXf64m,Weeekly,k-pop,,,,55.0,497471.0,20.0,,1
20308,0fByI38ZT84uWB6SQEno0R,MTM DonDon,,,,,41.0,5332.0,1.0,,2
20309,1HvH97rzvCH6lfnLlgyfke,Genesis Owusu,australian hip hop,,,,49.0,68500.0,3.0,,2
20310,6bS1ddLkqrK5Jl6GyKK4j2,Og Bobby Billions,,,,,52.0,7446.0,4.0,,2
20311,1rvnJJghrxl1xakJZct08m,Sam Ryder,,,,,62.0,289164.0,8.0,,0
20312,33KMzTfNBUk2Cbg19RcF7N,Vũ Đình Hiếu,,,,,0.0,3.0,0.0,Pop miền Tây,8
20313,7rMF161cfMa7KCcdi9ANhh,True Deity,,,,,0.0,10.0,0.0,,10
20314,1kDhk9yPhWDrrey0vNJcDJ,Sara Zelle,,,,,13.0,53.0,3.0,,18
20315,4dYy91xTvqQ6jUyxuoWryy,Paul Colman Trio,ccm,christian alternative rock,christian music,worship,19.0,4676.0,2.0,,27
20316,6H3dduI2sEzRQN0JdEJovI,Jim Crow,atl hip hop,old school atlanta hip hop,,,5.0,3916.0,9.0,,2
20317,5EjKjFGvMmVUGCfAyDY2lG,Cloudchord,chillhop,,,,45.0,20210.0,15.0,,35
20318,3bPWkIDNYSm7X6loZhpo22,MassMusic,,,,,7.0,569.0,2.0,,21
20319,1JMVVH60Njj5H2UVyg76BI,Once on This Island Ensemble,,,,,16.0,1464.0,5.0,,18
20320,6BgRRRQedRxg21X7xzxw3r,ATO6,,,,,1.0,744.0,15.0,,1
20321,5pEkdccqPR5hRfHupCs6Kz,Donald Pippin,,,,,19.0,151.0,2.0,,18
20322,0H3KKJrVye14NA5hBb2XoI,Gemini Soda Project,,,,,1.0,9.0,0.0,,0
20323,1kCjT7bqEbOQOToAKDvRsI,Frankie Jordan,,,,,4.0,150.0,2.0,,6
20324,61wd87YGKRXNDwJQyml1tY,Sunday Drive,,,,,16.0,448.0,0.0,,6
20325,5eOdiRdTA8ZsIsHxcjHFm6,"Go, Diego, Go!",cartoon,children's music,,,28.0,8553.0,0.0,,18
20326,6pC3vnUgNVITdYMMXefi6D,WONHO,k-pop,,,,52.0,747281.0,18.0,,1
20327,0KuSKX95imv2ymBDqrixLv,LosPetitFellas,colombian hip hop,colombian rock,,,47.0,96691.0,1.0,,11
20328,03AVZyE7WnmLY4rTL1s0RP,Dréya Mac,,,,,53.0,26035.0,11.0,,2
20329,7a0URiEPOKZnXCAjFaiZ2J,Sean Harkness,fingerstyle,new age,,,19.0,1299.0,8.0,,8
20330,2nG0yTmhewa8Ey0EhNTYqW,kanemochi,,,,,22.0,878.0,13.0,,1
20331,64HYR6pHluo815jCmtGxzm,Tal & Acacia,christian indie,,,,11.0,3657.0,1.0,,27
20332,5vA7zRNn5r5kcKdAJwsFjk,Freddy Jones Band,,,,,31.0,12082.0,3.0,,6
20333,0PEuaTsBv8BI4aLddwOHJ1,Hans Bollandsås,norwegian blues,trondersk musikk,,,23.0,2729.0,4.0,,13
20334,2apeY3VvLGjYP5jKUTc19H,Doyle Dykes,fingerstyle,,,,17.0,3943.0,5.0,,8
20335,7FqD3vKOfcHLO2HFH3Om2k,Kay Walbye,,,,,25.0,18.0,2.0,,18
20336,7zIPjkJa5vN4t4Hi63qIy7,Bo Katzman Chor,,,,,24.0,850.0,1.0,,56
20337,6YVg3kG0xBkIOz1cmuloZ0,Jexer,hyperpop en espanol,urbano espanol,,,31.0,2810.0,2.0,,11
20338,4D4y0HNxJLmJBNXQkrVbHo,Tiffany Aris,,,,,43.0,720.0,3.0,,0
20339,2jCjj4s0kshYT4bldd3avu,"Los Angeles, The Voices",dutch pop,,,,24.0,3847.0,1.0,,6
20340,1QX0cDCfmSSuT2YRSn6Eth,Damichi,classic czech pop,,,,22.0,2293.0,1.0,,0
20341,4p1uJorxRAxeIg6CRjfhxD,Daily Planet,neo-synthpop,swedish synth,,,5.0,1470.0,3.0,,13
20342,0ZnmpHEiVrHpbyRqDYjnTL,Smoke Boys,grime,uk drill,uk hip hop,,39.0,122320.0,4.0,,30
20343,79mBWmbCWuhDHQqvC0E5P7,Jeane Manson,chanson,classic french pop,,,35.0,31572.0,7.0,,17
20344,4ewLi2hXQXXAyQ25rgTmXn,Philly Devotions,,,,,5.0,291.0,1.0,,4
20345,6RZYD0C796zom3gp1pmMfo,Brenda Pressley,,,,,7.0,62.0,3.0,,18
20346,7LgFzURzcS3eJkw3jk0Dx5,Bob Cuccioli,,,,,4.0,20.0,4.0,,18
20347,1SmcVs1Kj8P4OT2D8uIiMx,Bommer,dubstep,gaming dubstep,riddim dubstep,,32.0,10685.0,2.0,,22
20348,0xj7PKQWdYs0GRijWUtYTo,Just Jinger,african rock,south african alternative,south african pop,,22.0,24990.0,2.0,,44
20349,3pOEfaqokP940PuLUoho3l,Trang Fødsel,classic norwegian pop,norwegian pop,norwegian rock,,34.0,12236.0,2.0,,13
20350,4LYX3rRdXV2l99wR5YPFoK,Dub Pistols,big beat,breakbeat,,,40.0,58169.0,5.0,,9
20351,21VGMzv81vd1LlthUaCs6o,Sr. Nadie,spanish indie pop,spanish rock,,,5.0,1228.0,1.0,,25
20352,73O5T44Ui5WqxtW6S5JENA,Natasja,danish hip hop,danish pop,,,53.0,43144.0,7.0,,24
20353,1dwbX9EeirHReONd43AJG5,Rainer Friman,classic finnish pop,classic iskelma,iskelma,,27.0,3636.0,3.0,,34
20354,2oe0vNI9lQaWzUOtinTemD,Remix,,,,,12.0,14768.0,2.0,,28
20355,68OQSM9y18S49MXQSh8IQa,MAN IN A ROOM,,,,,28.0,784.0,1.0,,9
20356,0xaog1MHZ1DPRCTIraLsPg,Brandon Campbell,,,,,27.0,429.0,2.0,,8
20357,36P4ipF994Ewmq8eZKdDRb,Openzone Bar,chill lounge,,,,34.0,1424.0,1.0,,9
20358,3ydXHygGIUgIpKHoqtBCev,Kusuma Orchestra,,,,,11.0,657.0,14.0,,9
20359,4qcKNkdxUidhvUByB2eQ6g,Warren Hue,chill r&b,,,,57.0,52749.0,11.0,,1
20360,4pscokdOfijCHyRyVc9N4k,Jazzamor,electro jazz,nu jazz,,,44.0,31601.0,2.0,,9
20361,15lhyReHaVbRVhJVwzwBJW,Outwave Project,,,,,3.0,138.0,3.0,,9
20362,0LUNg1XWjqRsjpSE1vWy1i,Solanos,,,,,19.0,1045.0,15.0,,9
20363,58Wiin77mzPSPg7L06YfAE,Mary Lou Rosato,,,,,13.0,4.0,1.0,,18
20364,2EOjIQoNSsCzWtByPztnVO,A Christmas Carol Ensemble,,,,,9.0,337.0,0.0,,18
20365,3imSUODeRelpMV0RjdpzQU,Patti Andrews,,,,,3.0,21.0,3.0,,5
20366,36H3yV7O8YbQX0GQarIJGd,Bill Gaither Trio,southern gospel,,,,27.0,7834.0,0.0,,27
20367,4OvZ8Dx72DO6lo6DRL6vjK,Gloria Loring,,,,,26.0,712.0,4.0,,4
20368,1GWFMu8NvfD4iw0z0Ch0Iz,Erik Faber,norwegian pop,norwegian singer-songwriter,,,18.0,1859.0,3.0,,13
20369,021detr0TqCCVIv81c7bTT,Juan Carlos Allende Y Los Ibericos,,,,,2.0,68.0,3.0,,8
20370,0qbzr3FH8ZXqfkIX4iwlqm,Class Of 3000,,,,,17.0,3539.0,4.0,,2
20371,790i6DlDitkleNDUNPVk7f,Marty Stuart and Merle Haggard,,,,,4.0,139.0,7.0,,19
20372,3fOgHwbiAAOouhhFf9yS8W,Blender,dansband,,,,37.0,5767.0,1.0,,13
20373,4PK8uCiKRILtXKQXABBvBC,Los Tri-O,bolero,,,,43.0,59350.0,3.0,,11
20374,1UedlcCVqk3Zjq2UQocScS,Larry Darnell,rhythm and blues,,,,2.0,184.0,8.0,,5
20375,3YztuWLKKlCrO4pgU7RP7I,Uve Sad,trap triste,,,,38.0,31071.0,0.0,,2
20376,2tIipdtSP6l0qqk9zxoTFj,Kurt Savoy,,,,,22.0,384.0,1.0,,16
20377,0RjTMXDcrj5EYhBLCjmelz,Patrick Jackson,,,,,20.0,135.0,5.0,,16
20378,6WamMeXO2jN9tUYxSBUclQ,Paradigm,covertronica,slap house,,,62.0,3301.0,14.0,,0
20379,6RIn8rSrlkN2vGPw49Qb2j,Lester Lanin,big band,easy listening,,,26.0,973.0,7.0,,5
20380,4XPXnQnepDOA1ss6iWEPCm,Randall Atcheson,,,,,3.0,56.0,5.0,,8
20381,2RV0VshxVfkduUIHn0PLzJ,bshp,,,,,38.0,1975.0,1.0,,7
20382,52XWyeHEOnZcSpcS6uCvJN,Orchester Jo Kurzweg,,,,,3.0,117.0,2.0,,20
20383,7p2oaT2LnMVQX9yiM936Bj,Orquesta America De Ninon Mondejar,cha-cha-cha,,,,9.0,725.0,1.0,,8
20384,6BQI8YoqYOotrTRq4LkjD2,Alejandro Cardona y Su Orquesta,,,,,4.0,235.0,2.0,,8
20385,1oVhEJ0rdAKvE0goWNDqdl,Arturo Nuñez Y Su Orquesta,,,,,20.0,1313.0,1.0,,8
20386,5UN0rzL594mWY2RbOtZqIN,Ptazeta,rap canario,urbano espanol,,,65.0,116126.0,3.0,,11
20387,3WelTIRY2ET1Xhze34RVG9,The Psycho Realm,chicano rap,conscious hip hop,hardcore hip hop,,42.0,120032.0,8.0,,2
20388,7HnyANohgq3GGMhfsHNO1x,Der Straßenchor,,,,,0.0,23.0,3.0,,20
20389,3H6ORBd0KbGgnST31Kp28I,Helen Morgan,torch song,,,,5.0,713.0,2.0,,5
20390,401ikVSob52311M6Fwnunt,Coldzy,vietnamese hip hop,vietnamese melodic rap,,,37.0,23156.0,13.0,,3
20391,5ms8DlSlZtS8ynpLQUnQfV,stellar*,kiwi rock,,,,21.0,9944.0,0.0,,6
20392,6sFHvCyqklnJpXC9Nh1aag,Alexander 23,alt z,pop,uk pop,,64.0,320740.0,13.0,,0
20393,5f4yA5jDkv5z75thk9ZNTc,Circo,puerto rican indie,puerto rican rock,reggae en espanol,,25.0,17948.0,1.0,,11
20394,34i8apEZzDP0D27LiTDQuk,Peter Buffet,,,,,5.0,245.0,3.0,,8
20395,7vr15l4ulzvj0ef7x10jrO,Pholhas,pop nacional antigas,,,,38.0,74258.0,6.0,,26
20396,2A9ZOE4ukWNyIjDhtUyp45,Radio Taxi,pop nacional antigas,rock nacional brasileiro,,,39.0,101694.0,8.0,,26
20397,7hj6TfWecHlMmeUPwiAazv,Dr. Silvana & Cia.,pop nacional antigas,rock nacional brasileiro,,,31.0,68749.0,8.0,,26
20398,5CorrQPbOid8RKf5rCpxG7,Sempre Livre,pop nacional antigas,rock nacional brasileiro,,,29.0,46231.0,8.0,,26
20399,2NQ6t3S0Ppi2Jjml38fZPd,El Hombre Linterna,,,,,19.0,3226.0,2.0,,11
20400,35qHNw1g00LCz1yrgrzB6C,Schleimer K,minimal wave,,,,4.0,899.0,2.0,,9
20401,5yAtVvdaWrTxW4GPC18643,Attrition,british industrial,dark wave,ebm,ethereal wave,11.0,4253.0,7.0,,13
20402,1ai7tzmIb3spxP5k1juuKn,Carlos Perón,proto-techno,,,,14.0,1768.0,2.0,,13
20403,6pbcoJoywonKNUK9hLJG7B,Der Plan,dusseldorf electronic,neue deutsche welle,zolo,,22.0,7272.0,2.0,,9
20404,3H84u89mwRLtdqDphP1fQ1,Bernard Szajner,coldwave,vintage french electronic,,,2.0,796.0,2.0,,9
20405,2c0SyAUT82Al3gJQ3uezBv,Slumberville,,,,,46.0,12072.0,3.0,,32
20406,2SvY2cO17kdD3swIBGOxs8,EMIAH,,,,,39.0,608.0,11.0,,6
20407,2r5ozluoDfKKsT9d5iyiAB,Taro,chillhop,,,,30.0,339.0,15.0,,35
20408,1tMm7rEJKcCvh4Brr9ws6m,Bliss 66,grunge pop,,,,11.0,1017.0,1.0,,6
20409,0fGJ7WHkns3GFvVYn82eNc,Concise,,,,,0.0,14.0,6.0,,14
20410,3c6xldffEaAaAbEXQuZjbR,Mind Funk,funk metal,funk rock,grunge,,17.0,4918.0,2.0,,4
20411,4egd57eyEccqfOkHxoQqAj,Justin Park,chill r&b,,,,50.0,64267.0,7.0,,1
