st_id,duplicates,st_name,st_genre1,st_genre2,st_genre3,st_genre4,popularity,followers,related_found,degree,in_degree,out_degree,level_popularity,community,artist_group,group,count
4C825UjHAWCMvdZwbtpwDT,1.0,Stace Cadet,australian house,,,,42.0,6468.0,3.0,5,2,3,24.0,0,,,1.0
2kGf1F2GuQecSJRhzRLyPQ,1.0,Urban Fisher,,,,,15.0,283.0,13.0,17,4,13,8.0,2,,,1.0
2KCRLxlHd2OgZG6YAOAcSu,1.0,YNW BSlime,melodic rap,,,,49.0,304858.0,7.0,10,3,7,24.0,19,,,8.0
5wo7dlNLNdFmaaU7NTtdoT,1.0,Ehrling,tropical house,,,,57.0,184886.0,7.0,7,0,7,24.0,0,,,16.0
2mYrvZz0fllkkUnZishGE4,1.0,Green,,,,,33.0,825.0,13.0,115,70,45,16.0,1,,,665349.0
4g53FCcxQZEj8SSr1rHmiH,2.0,DIBSET,danish hip hop,,,,43.0,3652.0,3.0,11,8,3,24.0,26,,,9.0
1Tie3AZgLQZqYEp8Fv4zOZ,1.0,Koe Wetzel,texas country,,,,71.0,377718.0,2.0,4,2,2,32.0,23,,,1.0
73GmXUDQ19WowKr8ya598h,1.0,Huy Hiếu,,,,,2.0,12.0,0.0,66,26,40,8.0,1,,,13167.0
5ZEC18QwaPf2CCOJIC7paM,1.0,SakaZan,,,,,23.0,513.0,6.0,7,1,6,16.0,2,,,2.0
7xZTozOYTK6YKaxcQxeBdP,1.0,Drew Green,contemporary country,,,,56.0,27773.0,4.0,14,9,5,24.0,23,,,39.0
4IKo3NF9FvXimQ9eWpJD1u,1.0,Lil Yu,korean hyperpop,,,,19.0,1310.0,5.0,9,4,5,8.0,2,,,1.0
1slszTGbkp1uNnI6G5uD0X,1.0,BANG YE DAM,,,,,43.0,168429.0,14.0,30,6,24,24.0,2,,,1469.0
1bFs9Etj0H2sq0vmmwmmDU,1.0,SPARK!!SOUND!!SHOW!!,japanese alternative rock,,,,31.0,7751.0,2.0,4,2,2,16.0,11,,,2.0
76ehA4ZmAcKnA2vAfK59Pq,1.0,Keyri Phan,,,,,0.0,3.0,0.0,36,7,29,8.0,1,,,1892.0
1yBiXTTYAT8dRwiwiF7FvZ,1.0,GODOK,,,,,15.0,153.0,16.0,16,0,16,8.0,2,,,1.0
4sOc3KgWiki8GMnvxYH8sh,1.0,Max Lean,,,,,37.0,6090.0,5.0,10,5,5,16.0,0,,,2.0
2URl3RyFpTbuZSa8AhZLGt,1.0,USAI,,,,,36.0,1592.0,1.0,1,0,1,16.0,0,,,6.0
2eAVygHxvbYA7CtF7bv5vC,1.0,Ugg'A,,,,,45.0,4674.0,13.0,38,12,26,24.0,0,,,313.0
2Xe4i1wmyan14oNqhrTS78,1.0,ENDRECHERI,,,,,32.0,23749.0,3.0,4,1,3,16.0,11,,,1.0
3my3hZk9u3cSTB1jfRm1Oz,2.0,TVk,,,,,31.0,869.0,14.0,152,107,45,16.0,1,Pop sến loại 2,0.0,4125710.0
03fLoIOO015incUitpfkad,1.0,Michele Morrone,,,,,60.0,429174.0,7.0,12,5,7,32.0,7,,,66.0
1SB4DMZSRxltNetSiXCGJc,1.0,Piano Ann,,,,,8.0,5.0,1.0,1,0,1,8.0,5,,,32.0
5eIvHgH26zmzJSc0sWzUdo,1.0,Mahmoud Refat,abstract,arab experimental,,,0.0,54.0,2.0,3,1,2,8.0,5,,,1.0
4nSvPl0CuFE4fE6H4zXRsU,1.0,All Nations Music,,,,,34.0,9172.0,0.0,1,1,0,16.0,14,,,1.0
5FDkHbgZ54bWdY2rWKMqPn,1.0,Fab,,,,,17.0,40.0,5.0,8,3,5,8.0,17,,,3.0
73JOTrZLsGpGLhSqtJrdG8,1.0,RHYME-A-,k-rap,,,,4.0,878.0,9.0,12,3,9,8.0,2,,,1.0
0wqTur6cFfTcLbnrBUV9dg,1.0,Frantzis,,,,,3.0,459.0,1.0,1,0,1,8.0,21,,,1.0
3UTz2VFgmrWXOG2M3w0ofM,1.0,T5UMUT5UMU,japanese electronic,,,,6.0,816.0,1.0,3,2,1,8.0,9,,,1.0
7MWT3sTDz6GemZla4Y5oCk,1.0,Gist,k-rap,,,,44.0,8794.0,16.0,64,38,26,24.0,2,,,9852.0
0VvNvCZj4gZJZVsnIm99GJ,1.0,JAHMED,indie hip hop,,,,32.0,6335.0,5.0,16,4,12,16.0,0,,,672.0
0WDI0f4hXiPrIrS4TUJDX7,1.0,Mo Ayn,norwegian pop rap,,,,31.0,981.0,4.0,10,6,4,16.0,0,,,1.0
1SHIOlNm9pVZ7EzO9322AM,1.0,Skyminhyuk,korean underground rap,,,,26.0,1080.0,12.0,18,6,12,16.0,2,,,16.0
4IZzgVRtODTBz4WzplETIi,1.0,Modern Children,hong kong indie,,,,2.0,556.0,3.0,3,0,3,8.0,37,,,1.0
4xkRcDPvYGJ9RwkNlDI74g,1.0,이시은,,,,,4.0,153.0,0.0,2,2,0,8.0,2,,,5.0
17vCFclNbTzsDfPgsaWaQO,1.0,LEEBADA,korean r&b,,,,36.0,60069.0,15.0,35,20,15,16.0,2,,,70.0
0yhoq5pPSa7eCpA65358cU,2.0,Oh Jieun,korean singer-songwriter,,,,17.0,969.0,7.0,10,3,7,8.0,2,,,3.0
06Bb7O2LqLNb7kRayt2tfV,1.0,Soundstream,,,,,19.0,3366.0,3.0,4,1,3,8.0,12,,,28.0
7K6uCLIXUJEYAT7Zx2n5aE,1.0,Contempo-Divo,,,,,0.0,49.0,0.0,8,4,4,8.0,5,,,184.0
42Hs3ZckruMniGD2T4Nmko,1.0,노영채,,,,,0.0,47.0,1.0,1,0,1,8.0,2,,,4.0
28Gt0xBvHRM4mP1wNrkbkd,1.0,Bvn Glyc,,,,,1.0,62.0,16.0,16,0,16,8.0,2,,,9.0
2Pe5hROLBx2lHpYl9Z4tCG,1.0,Posadic,korean trap,korean underground rap,,,24.0,1448.0,16.0,40,24,16,16.0,2,,,161.0
3Z2wwxRNRsC4gqjKHmHiaL,1.0,L.E.O.,korean old school hip hop,,,,4.0,1004.0,2.0,2,0,2,8.0,2,,,4.0
5wTiDWdoGJYXviy2rK8Out,1.0,Salty,japanese beats,west coast trap,,,27.0,1502.0,4.0,4,0,4,16.0,24,,,1.0
4DnvhpX8BfprMBQiKlWPLK,1.0,김형섭,,,,,16.0,60.0,4.0,5,1,4,8.0,2,,,2.0
41to5GCx0Vl9oP1fWbRJpr,1.0,Soobin,,,,,1.0,961.0,15.0,17,2,15,8.0,1,,,1.0
744M0jSG5SeaFFc4gwdi04,1.0,Sofar,,,,,3.0,84.0,3.0,3,0,3,8.0,29,,,1.0
4U0ySvX7y3UeS4Cdo2Flfr,2.0,Anemos,,,,,3.0,548.0,1.0,1,0,1,8.0,5,,,34.0
3txAiGYUmI4p84stqOoi1s,1.0,Dasutt,k-indie,korean indie rock,,,34.0,38550.0,14.0,45,31,14,16.0,2,,,19.0
2xIwnQi8JNCYpJjPivvKBr,1.0,CHILDDIAHN,,,,,14.0,522.0,14.0,14,0,14,8.0,2,,,1.0
07rJcG5SHtSmp7cIuGWIep,1.0,OHIORABBIT,,,,,22.0,914.0,10.0,15,5,10,16.0,2,,,2.0
2qwg9Upux4N4KKLoUTKbz5,2.0,Jo Duck Bai,,,,,27.0,2022.0,9.0,9,0,9,16.0,2,,,18.0
3Sihr1h4VWZkDNcOxYxQQQ,1.0,My Homie Tar,korean hyperpop,,,,4.0,192.0,6.0,10,4,6,8.0,2,,,1.0
6cHHFikz4JtK0BmU86vnvo,1.0,Coa White,korean hyperpop,,,,26.0,13305.0,2.0,4,2,2,16.0,11,,,194.0
4cDQO3NM8cURew5tdHkfrd,2.0,Lawless,,,,,32.0,11585.0,3.0,9,6,3,16.0,0,,,5.0
7KPRlWVq4NZrXWmHTseuTW,1.0,zin,,,,,20.0,339.0,8.0,11,3,8,16.0,2,,,77.0
5WJOZ5N4iegy9XdltTo8os,1.0,EZ Kim,korean pop,,,,38.0,31192.0,15.0,33,18,15,16.0,2,,,55.0
4YNvQXYW6XewBzHcWgsXrS,1.0,MAN1AC,,,,,15.0,607.0,12.0,13,1,12,8.0,2,,,11.0
3g1lnUW8xnEPCO60kORskb,1.0,OoOo,chill r&b,korean r&b,,,40.0,18311.0,14.0,29,15,14,24.0,2,,,94.0
2g5MOIN60s8JoTb5sEeMNE,1.0,BY THE MOON,,,,,26.0,601.0,15.0,15,0,15,16.0,2,,,1.0
6w7hxSqGha4qzJZbXHQ8sw,1.0,BLAY,swiss pop,,,,31.0,2476.0,4.0,4,0,4,16.0,9,,,19.0
1tLbXwuFI3FO4TXlVZm5xi,1.0,0820,,,,,2.0,357.0,0.0,1,1,0,8.0,13,,,6.0
5KnMVZSwuzXebxQHiIEYC8,1.0,emoji,,,,,35.0,3095.0,9.0,9,0,9,16.0,2,,,24.0
46GT1NQLJZsnVuxWKwuLET,1.0,Saula,,,,,23.0,719.0,9.0,10,1,9,16.0,2,,,49.0
5GHNzFNHQ7ur5y3iOOaFwj,2.0,Practice,,,,,0.0,39.0,0.0,2,1,1,8.0,2,,,15.0
3VE00v0OUiM2w3j5AJIlBl,2.0,SongSun,,,,,13.0,183.0,14.0,17,3,14,8.0,2,,,19.0
7ryOgBpxtsI8MsDSi826nv,1.0,Jaagup Tuisk,estonian pop,,,,21.0,1590.0,1.0,1,0,1,16.0,8,,,31.0
0xiNRwIQfriE5jZN3LDaLr,1.0,OWLER,,,,,21.0,813.0,12.0,27,15,12,16.0,2,,,138.0
1NspLfgAsucc39MeTipXNy,2.0,CYREX,,,,,47.0,2136.0,10.0,11,1,10,24.0,19,,,1.0
1cy1oWKlBfDuxBvo9ZiodY,1.0,123,turkish jazz,turkish modern jazz,,,23.0,14785.0,2.0,3,1,2,16.0,22,,,5.0
1NVRvV0KqaO7VtSaVQcm3V,1.0,KIMMUSEUM,,,,,44.0,13318.0,13.0,32,19,13,24.0,2,,,4.0
5tTstLTFQFGb2dBb6h9zeG,1.0,toigo,,,,,17.0,220.0,10.0,15,5,10,8.0,2,,,1.0
65LSFEqRhq074aUBF1zF2e,1.0,365LIT,k-rap,korean trap,korean underground rap,,35.0,3741.0,13.0,38,25,13,16.0,2,,,39.0
3X9mQSyCBKAV74OUSf7zLt,1.0,kitsyojii,korean underground rap,,,,18.0,1175.0,14.0,30,16,14,8.0,2,,,3.0
4sFFiQ6SQXnnHB8yeV4Wov,1.0,Sehyeon,,,,,4.0,19.0,12.0,12,0,12,8.0,2,,,287.0
2PWVaWdOdocqnJhIdaGMRT,1.0,Taeb2,,,,,23.0,1052.0,14.0,23,9,14,16.0,2,,,8.0
3ZlWMLtZTwjGztlBLqTHrf,1.0,kosame,korean hyperpop,,,,24.0,515.0,1.0,2,1,1,16.0,11,,,73.0
5c3gpcbxU6J8ZNrJT2DwPY,1.0,Boi Brown,,,,,5.0,291.0,16.0,16,0,16,8.0,2,,,3.0
0TUSVjSYEAAQegfiM9KnV0,1.0,Giuseppe Izzo,,,,,11.0,93.0,3.0,4,1,3,8.0,13,,,2.0
2gSIgsQWEHbWvOiFvhvx3g,1.0,OMG,german hip hop,german trap,,,52.0,41044.0,0.0,5,5,0,24.0,21,,,4.0
3cI5n4TdsnqzKxYPkQLs4b,1.0,MIRAE,k-pop,k-pop boy group,,,34.0,121746.0,16.0,66,38,28,16.0,2,,,436.0
0Xdas0Cm8xqrnjUKIb6aLF,1.0,Seo actor,chill r&b,,,,42.0,17942.0,16.0,24,8,16,24.0,2,,,154.0
6fo2QiffMr02sEA2aFvUIz,1.0,Wavy,german trap,,,,36.0,3196.0,0.0,4,2,2,16.0,10,,,155.0
5t6dhtQGa3M52lnW75gSSc,1.0,DNYDK,,,,,24.0,2590.0,9.0,12,3,9,16.0,2,,,2.0
2tbM2jTJQHly5lS3XUvZ3f,1.0,Tamiz,,,,,17.0,435.0,10.0,10,0,10,8.0,2,,,4.0
04rkE835YxRm7UtD4ksItR,1.0,V1VA,,,,,16.0,894.0,13.0,14,1,13,8.0,2,,,3.0
4w8HunD12TWreB1iroWj0a,1.0,TYLE,,,,,5.0,194.0,7.0,8,1,7,8.0,2,,,2.0
4MUgLIEVzqgGrPepPRQ2yh,1.0,Phạm Trương Bình,,,,,3.0,23.0,0.0,6,0,6,8.0,1,,,740.0
4xHlg3Tcv7TZZzFq0aW2hQ,1.0,Mudd the student,,,,,64.0,17631.0,15.0,19,4,15,32.0,2,,,1295.0
2mp5QOjsNovPiQbLS6FNnY,1.0,Minh Thành,,,,,0.0,0.0,0.0,29,5,24,8.0,1,,,2306.0
6Pi9dCw2J8AB5YHIT2MP8t,1.0,Goi,,,,,8.0,221.0,13.0,13,0,13,8.0,2,,,2.0
39kmvu9Q28G0oFlt4r7vA9,1.0,J.TellA,,,,,20.0,287.0,16.0,16,0,16,16.0,2,,,68.0
6iqDK7aHVlwGGgPmcdSK5L,1.0,Tribbs,,,,,62.0,27860.0,2.0,28,6,22,32.0,0,,,570.0
4zCVTLvRnKYmkVyCxfV2ny,2.0,IGOR,funk carioca,pop rap brasileiro,,,49.0,41102.0,4.0,8,4,4,24.0,38,,,2.0
3ql4XNI00x7aUyzk26dDNO,1.0,VAITEI,,,,,5.0,77.0,11.0,17,3,14,8.0,2,,,36.0
4brsMLGzcBIcMFiow8fRfZ,1.0,Yung Blesh,,,,,5.0,129.0,9.0,10,1,9,8.0,2,,,12.0
0IQDW58CkNXAGsLx3DWcRt,1.0,Lau de Prá,,,,,30.0,978.0,0.0,1,1,0,16.0,38,,,5.0
01fkQiYuBZt16vQ8iRIc7g,1.0,Sopico,french hip hop,rap calme,rap conscient,,53.0,157120.0,2.0,9,7,2,24.0,18,,,4.0
7wjamanZYmiJrwTF9ey7cX,1.0,uncoolclub,k-rap,,,,28.0,4187.0,17.0,19,2,17,16.0,2,,,11.0
0ESfTnqcM5os6xjx05jjYT,1.0,Yonge Jaundice,,,,,19.0,242.0,14.0,23,9,14,8.0,2,,,12.0
4fiMU9JbjPoMn7PVtYPRWP,1.0,Joob A,,,,,29.0,2417.0,14.0,30,16,14,16.0,2,,,4.0
4RpSJrA7B6rCH4MdVA6p8H,1.0,H!GHLY BASS,,,,,1.0,73.0,6.0,6,0,6,8.0,2,,,8.0
5kWXcQClcPLU6G1TPW4tXM,1.0,Uyeon,,,,,26.0,1046.0,15.0,16,1,15,16.0,2,,,2.0
0AUUGd16M55jGRXZNbsfj9,1.0,Finesse,rap canario,,,,32.0,5735.0,4.0,4,0,4,16.0,9,,,2.0
3hlMVLbhemMRcOTFYNn8ms,1.0,한규원,,,,,0.0,2.0,0.0,12,6,6,8.0,5,,,490.0
1HBeN73z1CZ0E58rEIeozp,1.0,Shin In Ryu,k-indie,,,,24.0,1937.0,7.0,28,21,7,16.0,2,,,3.0
7vxKZcJkulVyFjO6Bb1Pq1,1.0,Laraw,,,,,16.0,839.0,2.0,2,0,2,8.0,3,,,1.0
0J372uvAXbRjLFSoAVE2lp,1.0,PATEKO,korean underground rap,,,,40.0,14785.0,16.0,53,32,21,24.0,2,,,224.0
5XH7RieKeVpt2zcr1yOMaS,1.0,Orlando Pops Orchestra,pops orchestra,theme,,,27.0,2294.0,2.0,6,4,2,16.0,13,,,7.0
3BzrpW7oinZDq7Z2uvr7tC,1.0,YanKid,,,,,0.0,1.0,0.0,115,78,37,8.0,1,,,2126351.0
4LuFOXq87Tg0JSl5U7yxFZ,1.0,QNT,vietnamese hip hop,vietnamese melodic rap,,,42.0,81325.0,17.0,126,74,52,24.0,10,,,143355.0
373W4erBSRBkb9Tk4SxZmn,1.0,Lam,,,,,4.0,30.0,0.0,17,4,13,8.0,1,,,2765.0
7LQ45c019Owoc3VnDmjLxv,1.0,Koo Hye Sun,,,,,9.0,2110.0,8.0,8,0,8,8.0,2,,,6.0
2eVlgLy3Aym09gM3dqx6cq,1.0,Lee Moon Sae,classic korean pop,k-rock,korean pop,,41.0,73873.0,12.0,38,26,12,24.0,2,,,101.0
3siveQoW1W5fOv7jokJvCc,1.0,9reat!,k-pop reality show,,,,6.0,614.0,2.0,2,0,2,8.0,2,,,32.0
6dTCGU3ZXmHV6roc3mP7Q5,1.0,EUN JIWON,k-rap,,,,26.0,24766.0,18.0,24,6,18,16.0,2,,,85.0
0FmgnSatLqM7wQPSkdTN3g,1.0,Zayvo,,,,,12.0,1365.0,12.0,13,1,12,8.0,2,,,1.0
3YLlfcDiFzKJXhTK4sKuCz,1.0,RUGGERO,latin viral pop,,,,47.0,277441.0,3.0,6,3,3,24.0,9,,,1.0
3ermxkLSVsetb3ZdjJmufg,2.0,Choi In Young,,,,,9.0,2264.0,6.0,8,2,6,8.0,2,,,18.0
5NBDM7OpuuyUNtlLLxTYWD,1.0,Kwak jineon,,,,,25.0,173.0,8.0,15,5,10,16.0,2,,,194.0
3HJVw8aEtFqoc3raJVE8am,1.0,GD X TAEYANG,k-pop boy group,,,,43.0,327022.0,17.0,75,33,42,24.0,2,,,14539.0
0ZHbYuRbvC4tWW0iOdybwi,1.0,XIA,k-pop,korean pop,,,41.0,75408.0,19.0,42,14,28,24.0,2,,,437.0
0Xd9V9MMECV55IRiI70qnf,1.0,SunCity,,,,,20.0,2233.0,3.0,4,1,3,16.0,26,,,1.0
0cInwP8nWQOIaTXvjbnh7M,1.0,Run The World,social media pop,,,,16.0,12987.0,1.0,2,1,1,8.0,0,,,15.0
5QbPS8e4HIZTsfxvuw7h2u,1.0,Comagatte,,,,,29.0,12606.0,3.0,3,0,3,16.0,25,,,2.0
6S715xuRONAwk1T40MHzVb,1.0,Street Housers,,,,,11.0,297.0,0.0,5,2,3,8.0,0,,,299.0
1kh4K7DyCginiEiuVah2gb,1.0,Ottomix,,,,,30.0,2247.0,2.0,2,0,2,16.0,25,,,2.0
0AsbBukUWcA4lJT5ARtlgQ,1.0,Ramengvrl,indonesian emo rap,indonesian hip hop,,,43.0,59696.0,0.0,1,1,0,24.0,0,,,13.0
6vkBCQ590Ofdl556NcsKKv,1.0,Erik Mjönes,,,,,26.0,622.0,6.0,8,2,6,16.0,13,,,1.0
75GTjeXAy2SiWSgyivG2p3,1.0,Courtney Jenaé,nightcore,,,,32.0,3672.0,5.0,5,0,5,16.0,0,,,1.0
7nbBpsSTQWPpgX3pvoyLL0,1.0,Adam Grahn,,,,,24.0,135.0,2.0,2,0,2,16.0,13,,,1.0
3z8diLlUCkN1j9N9ZdnfBJ,1.0,NiziU,j-pop,,,,58.0,909324.0,10.0,10,0,10,24.0,11,,,358.0
0aMrhUHnOzfiPcMc2PGiaT,1.0,Galdive,indonesian indie,,,,46.0,30233.0,2.0,5,3,2,24.0,19,,,39.0
19jXtZ3WctjL00MMVqYrv8,1.0,Adam Clay,,,,,39.0,398.0,1.0,1,0,1,16.0,0,,,1.0
46HzS7yz0c9udVwtbHk1sx,1.0,Cochise,plugg,pluggnb,viral rap,,68.0,426886.0,4.0,13,4,9,32.0,0,,,639.0
0JFjWic1b9Mvv7WcNYhDvZ,1.0,KBFR,viral rap,,,,36.0,7172.0,2.0,2,0,2,16.0,19,,,26.0
6Z8vLeI1ZMj2kzTNWVOBXr,1.0,Jordan Shaw,,,,,57.0,3440.0,2.0,2,0,2,24.0,0,,,12.0
52h6A1y99QgoEf5FzKEHs1,1.0,Diddi Trix,drill francais,french hip hop,pop urbaine,rap francais,43.0,154220.0,2.0,5,3,2,24.0,18,,,10.0
0Yb66lSgYL9MFYw6jUHCVD,1.0,Alexa Feser,german pop,,,,49.0,96382.0,10.0,25,15,10,24.0,21,,,1.0
0fGcIStdT1OpFFhOC7Wp36,1.0,Teezo Touchdown,,,,,50.0,47217.0,3.0,5,2,3,24.0,6,,,1.0
54QpXtG2dmzxFuacm873x9,1.0,DaDea,,,,,0.0,11.0,0.0,6,0,6,8.0,1,,,313.0
7dNg7OLrxcWU9cVe3sQoMV,1.0,Scott Rill,slap house,,,,57.0,21958.0,12.0,22,10,12,24.0,0,,,110.0
5DURBx1fKt2VZesWMLtDiS,3.0,Selene,reggaeton mexicano,,,,42.0,54971.0,3.0,6,3,3,24.0,9,,,4.0
5h94tCQLiKuHEOlZMgMRJ4,1.0,PRINSH,brazilian edm,,,,45.0,22196.0,4.0,5,1,4,24.0,38,,,14.0
4CzzY9kG8C2BLOuTuy3oLe,1.0,Cammie Robinson,,,,,49.0,4987.0,0.0,43,13,30,24.0,0,,,563.0
5AtReuDx8bB9pmlpqZe0tT,1.0,niahn,korean trap,,,,24.0,4413.0,10.0,12,2,10,16.0,2,,,58.0
3pj8yUKN5sRyQS1xkRCTFi,1.0,KozyPop,chill r&b,k-indie,korean r&b,,41.0,34661.0,19.0,46,27,19,24.0,2,,,156.0
7b04D0yLktCUpvxQBhmG7R,1.0,LEISURE,auckland indie,indie soul,vapor soul,,58.0,149384.0,1.0,6,5,1,24.0,12,,,2.0
6vUNwmljZAcn7tNtUoxG45,1.0,Old Sea Brigade,indie anthem-folk,indie folk,new americana,pop folk,59.0,74005.0,11.0,41,29,12,24.0,12,,,87.0
5Ld19xtpAR80G2boTcHaVx,1.0,Harrison Storm,indie anthem-folk,indie folk,uk pop,,59.0,130201.0,12.0,48,36,12,24.0,12,,,18.0
7kZBQcHbD4IKKEJIMnrRWC,1.0,The Ballroom Thieves,boston folk,deep new americana,folk-pop,indie folk,51.0,57975.0,7.0,18,11,7,24.0,12,,,127.0
3K8cGxW088HVyhFSGWJJcX,1.0,Mree,ambient folk,,,,44.0,45273.0,5.0,12,7,5,24.0,0,,,80.0
2pRsq9sIRuLua9GATrUlYy,2.0,Ardo,,,,,34.0,573.0,2.0,42,20,22,16.0,0,,,117.0
0lJodOFdgKJsP8TWJlhVjK,1.0,Piero Focaccia,classic italian pop,vintage italian pop,,,26.0,2575.0,2.0,12,10,2,16.0,25,,,1.0
6Qbssl8FMIgmc7CLglJ9EE,1.0,Kim Dong Hyun,korean phantom singer,,,,10.0,347.0,8.0,23,15,8,8.0,60,,,1.0
7HMpxXbzJOXYZyRiV0hvZn,1.0,Asketa & Natan Chaim,,,,,45.0,6959.0,11.0,15,4,11,24.0,0,,,326.0
6DgP9otnZw5z6daOntINxp,1.0,Joel Corry,dance pop,edm,pop,pop dance,75.0,301737.0,16.0,88,37,51,32.0,0,,,23660.0
43BxCL6t4c73BQnIJtry5v,1.0,James Hype,deep groove house,house,pop dance,uk dance,76.0,183580.0,10.0,13,3,10,32.0,0,,,94.0
43QrUqvhiL71U9A9gJtAfA,1.0,Madina Lake,chicago punk,neon pop punk,pop punk,screamo,35.0,53297.0,7.0,14,7,7,16.0,14,,,2.0
0mJMksVwNEshxSHRKbtXTi,1.0,Geraldo & His Orchestra,british dance band,man's orchestra,,,16.0,1294.0,1.0,3,2,1,8.0,7,,,1.0
3OixquvLvKBdSUJlYDPbxU,1.0,Joe Loss & His Orchestra,ballroom,british dance band,easy listening,man's orchestra,23.0,2101.0,5.0,13,8,5,16.0,7,,,63.0
4zOOXrY5cyXR5Ffcpg9IJz,1.0,Steve Conway,,,,,11.0,283.0,14.0,14,0,14,8.0,7,,,1.0
2f7HGzHXnj6AwetOZvINDy,1.0,Aimable,accordeon,accordion,bal-musette,,20.0,1498.0,1.0,11,10,1,16.0,18,,,1.0
3cQ7ZwssaAcYiB1Zg5EjfJ,1.0,Georges Jouvin,accordeon,,,,24.0,756.0,4.0,5,1,4,16.0,5,,,2.0
5B7NeaqVrmXPyF05C9tnZ3,1.0,Christian Lee Hutson,bubblegrunge,deep new americana,indie folk,indie pop,43.0,26690.0,5.0,19,14,5,24.0,12,,,2.0
3exdJhXYXKtHAx95vCXwe1,1.0,Shae,malaysian hip hop,,,,29.0,3018.0,1.0,1,0,1,16.0,28,,,1.0
3Fw8q9sZ1t7diLxoQFS8hW,1.0,Hanin Dhiya,indonesian pop,,,,53.0,1283426.0,2.0,9,7,2,24.0,28,,,1.0
39VatWnsEvJgAz8Gg7cR8O,1.0,Peter Pan,,,,,12.0,999.0,1.0,1,0,1,8.0,28,,,1.0
6JN1a5p0aucHtYCLSl3vnY,1.0,Kazuo,asian american hip hop,japanese drill,,,32.0,18462.0,2.0,3,1,2,16.0,11,,,1.0
11jgfT0uE4MmY8YDOVwlg0,1.0,Cho Sung Woo,,,,,24.0,676.0,6.0,25,19,6,16.0,2,,,69.0
1JeY1HkXL8bR7ljheqDrMv,1.0,Timo,chicago drill,,,,31.0,8200.0,0.0,12,3,9,16.0,19,,,771.0
1luZ3ie9CVbTWbnELZmrzz,1.0,Brighton 64,mod revival,spanish new wave,,,17.0,4268.0,2.0,6,4,2,8.0,9,,,1.0
5CU8kbEERwvAfRatCVyPnt,1.0,ABBOTT,,,,,37.0,3162.0,2.0,4,2,2,16.0,13,,,11.0
40tHhop0T30DwienQBmTxb,1.0,Manel,cantautor,indie catala,musica catalana,rock catala,47.0,137995.0,3.0,9,6,3,24.0,29,,,1.0
5KdIj7LTne0tZlJlSV645f,1.0,LOS LOCOS,,,,,7.0,159.0,2.0,2,0,2,8.0,9,,,1.0
3o2X6QcnAAHWthjR8GCBVO,1.0,Simon Park,library music,spytrack,,,9.0,535.0,3.0,5,2,3,8.0,5,,,2.0
1DCRoiKOntBEezKXznDca4,1.0,Current Swell,reggae rock,victoria bc indie,,,50.0,65942.0,4.0,15,11,4,24.0,12,,,1.0
3MDqk7o9WcL4FSvlyyGjRv,1.0,Phil Good,electropop,la pop,uk pop,,45.0,23695.0,7.0,13,6,7,24.0,0,,,1.0
6IZojSw2ZmIxIdPOd2ChUV,2.0,Matti,,,,,1.0,48.0,3.0,3,0,3,8.0,26,,,1.0
49relnvZqce65Sj3QiQAaI,1.0,Liss,danish electropop,danish pop,,,39.0,19856.0,3.0,15,12,3,16.0,26,,,3.0
5YwqDzUzArjMlfxI6sQRgP,1.0,Sara Fajira,,,,,40.0,9181.0,1.0,1,0,1,24.0,0,,,1.0
1wWFuJT9gkS6D0VRL6L5Qk,1.0,Haee,,,,,19.0,552.0,0.0,1,1,0,8.0,2,,,238.0
2uLjsXkHNJaxZTwVkDZktv,1.0,LODATO,pop edm,,,,40.0,7516.0,7.0,10,3,7,24.0,0,,,13.0
0tytC9SBvhGJFUA0MPHucY,1.0,Buzz Low,slap house,,,,38.0,2840.0,11.0,21,10,11,16.0,0,,,3.0
5oqLnVZzJJXE3YnzzZfRKu,1.0,F.I.R.,mandopop,,,,51.0,90545.0,2.0,2,0,2,24.0,8,,,1.0
0wF3Gc1ZfEIFcxMKX7ksJk,1.0,eetu,finnish dance pop,finnish pop,,,32.0,1907.0,2.0,4,2,2,16.0,51,,,1.0
0zaWqD1H9Rk0P14iF5oDnY,1.0,Kleeer,disco,funk,post-disco,post-disco soul,31.0,37569.0,10.0,32,22,10,16.0,3,,,1.0
6mcrZQmgzFGRWf7C0SObou,1.0,Frankie Valli & The Four Seasons,adult standards,brill building pop,bubblegum pop,doo-wop,62.0,534590.0,10.0,16,6,10,32.0,3,,,4.0
5dg9jB2sji4asJtjihC9AE,1.0,Connie Stevens,deep adult standards,,,,29.0,11580.0,6.0,19,13,6,16.0,7,,,3.0
3ntCqkZSUQ27Wa24HoHwF1,1.0,Ageeth De Haan,muziek voor kinderen,,,,42.0,4528.0,0.0,4,4,0,24.0,13,,,4.0
5vGy6auivb3qywR2zZQvU8,1.0,Highup,,,,,36.0,5160.0,1.0,48,15,33,16.0,0,,,1055.0
2dCQKsTjB762AhtIACbAQA,1.0,D:Ream,eurodance,europop,hip house,,43.0,21873.0,4.0,8,4,4,24.0,3,,,1.0
4pZU0qHXvstRiBnhhRpY2R,1.0,Haile Supreme,,,,,39.0,5144.0,3.0,3,0,3,16.0,0,,,1.0
5RDc1XN9Dj5KcNGPMEhtzN,1.0,KnowKnow,chinese hip hop,,,,42.0,32547.0,3.0,7,4,3,24.0,8,,,1.0
